id;nome;ativo
519;UNIVERSIDADE CATOLICA DO SALVADOR;1
521;UNIVERSIDADE DE MOGI DAS CRUZES;1
522;CENTRO UNIVERSITARIO CELSO LISBOA;1
524;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE OURO FINO;0
526;CENTRO UNIVERSITARIO BRAZ CUBAS;1
527;PONTIFICIA UNIVERSIDADE CATOLICA DE GOIAS;1
528;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO;1
530;FACULDADE DE MUSICA DO ESPIRITO SANTO MAURICIO DE OLIVEIRA;1
531;FACULDADE DE FORMACAO DE PROFESSORES DE VITORIA DE SANTO ANTAO;0
532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;1
533;FACULDADES INTEGRADAS DE ITAPETININGA;1
534;ESCOLA BAHIANA DE MEDICINA E SAUDE PUBLICA;1
535;FUNDACAO FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE MANDAGUARI;1
543;FACULDADE DE CIENCIAS DA FUNDACAO INSTITUTO TECNOLOGICO DE OSASCO;1
544;FACULDADE DE CIENCIAS HUMANAS DE ITABIRA;0
545;CENTRO UNIVERSITARIO FUNCESI;1
546;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;1
547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;1
548;UNIVERSIDADE FEDERAL DO MARANHAO;1
549;UNIVERSIDADE FEDERAL DO ACRE;1
550;UNIVERSIDADE ESTADUAL DA PARAIBA;1
552;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE CARATINGA;0
553;FACULDADE DE CIENCIAS ADMINISTR1S DE CARATINGA;0
554;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE BOA ESPERANCA;0
555;UNIVERSIDADE DE FORTALEZA;1
556;CONSERVATORIO DE MUSICA DE NITEROI;0
557;ESCOLA DE MUSICA E BELAS ARTES DO PARANA;0
558;FACULDADE DE ARTES DO PARANA;0
568;UNIVERSIDADE ESTADUAL DO MARANHAO;1
569;UNIVERSIDADE FEDERAL DO PARA;1
570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;1
571;UNIVERSIDADE FEDERAL DO PARANA;1
572;UNIVERSIDADE FEDERAL FLUMINENSE;1
573;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;1
574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;1
575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;1
576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1
577;UNIVERSIDADE FEDERAL DE ALAGOAS;1
578;UNIVERSIDADE FEDERAL DA BAHIA;1
579;UNIVERSIDADE FEDERAL DA PARAIBA;1
580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;1
581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;1
582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1
583;UNIVERSIDADE FEDERAL DO CEARA;1
584;UNIVERSIDADE FEDERAL DE GOIAS;1
585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;1
586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;1
587;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;1
588;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;1
589;UNIVERSIDADE FEDERAL RURAL DO SEMIARIDO;1
590;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;1
591;UNIVERSIDADE FEDERAL DE SAO PAULO;1
592;UNIVERSIDADE FEDERAL DE LAVRAS;1
593;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA;1
594;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS;1
595;UNIVERSIDADE FEDERAL DE ALFENAS;1
596;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;1
597;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;1
598;UNIVERSIDADE FEDERAL DE ITAJUBA UNIFEI;1
599;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA BAHIA;1
600;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MARANHAO;1
601;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1
602;INSTITUTO TECNOLOGICO DE AERONAUTICA;1
605;UNIVERSIDADE MUNICIPAL DE SAO CAETANO DO SUL;1
606;FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM;1
607;FACULDADE DE CIENCIAS CONTABEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM;1
608;"ESCOLA SUPERIOR DE CRUZEIRO ""PREFEITO HAMILTON VIEIRA MENDES""";1
609;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;1
610;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DO RIO DE JANEIRO;1
614;FACULDADE DE FILOSOFIA SANTA DOROTEIA;0
615;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS PROFESSORA NAIR FORTES ABUMERHY;0
616;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE GUARULHOS;0
617;FACULDADE DE ENFERMAGEM E OBSTETRICIA DE GUARULHOS;0
618;FACULDADE DE FISIOTERAPIA DE GUARULHOS;0
621;CENTRO UNIVERSITARIO CESMAC;1
622;FACULDADES INTEGRADAS SILVA E SOUZA;0
623;FACULDADES DE FILOSOFIA CIENCIAS E LETRAS DE SANTA CRUZ DO RIO PARDO;0
624;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS CARLOS QUEIROZ;0
625;FACULDADE CENECISTA DE CAPIVARI;1
626;CENTRO UNIVERSITARIO CENECISTA DE OSORIO;1
627;FACULDADE CNEC VARGINHA;1
629;FACULDADE CENECISTA DE VITORIA FACEV;0
630;FACULDADE CENECISTA DE CIENCIAS ADMINISTR1S DE OSORIO;0
631;FACULDADE CNEC FARROUPILHA;1
632;FACULDADE DE CIENCIAS ECONOMICAS ADMINISTR1S E CONTABEIS DE SAO SEBASTIAO DO PARAISO;0
633;INSTITUTO MILITAR DE ENGENHARIA;1
634;UNIVERSIDADE FEDERAL DE PELOTAS;1
636;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;1
637;FACULDADE DE ENGENHARIA SAO PAULO;0
638;FACULDADE MILTON CAMPOS;1
639;FACULDADE DE DESENHO INDUSTRIAL DE MAUA;0
640;FACULDADE MARIA THEREZA;1
641;UNIVERSIDADE LA SALLE;1
645;CENTRO UNIVERSITARIO CATOLICA DE SANTA CATARINA EM JARAGUA DO SUL;1
646;FACULDADES ASSOCIADAS DE SAO PAULO;0
647;FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC;0
648;FACULDADES ASSOCIADAS DE UBERABA FAZU;1
649;CENTRO UNIVERSITARIO DE UNIAO DA VITORIA;1
650;FACULDADE DE AVARE;0
651;FACULDADE DE ADMINISTRACAO DE GOVERNADOR VALADARES;0
652;CENTRO UNIVERSITARIO SANTA CECILIA;1
657;FACULDADE DE FORMACAO DE PROFESSORES DE SERRA TALHADA;1
659;FACULDADE DE CIENCIAS HUMANAS DO SUL PAULISTA;0
660;FACULDADE METODISTA DO SUL PAULISTA;0
661;CENTRO UNIVERSITARIO PIO DECIMO;1
662;FACULDADES INTEGRADAS CORACAO DE JESUS;0
663;UNIVERSIDADE SALGADO DE OLIVEIRA;1
664;UNIVERSIDADE VILA VELHA;1
665;UNIVERSIDADE DE TAUBATE;1
666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;1
667;FACULDADES INTEGRADAS DE JACAREPAGUA;0
668;CENTRO UNIVERSITARIO DE ENSINO SUPERIOR DO AMAZONAS;1
669;UNIVERSIDADE NILTON LINS;1
670;UNIVERSIDADE SAO FRANCISCO;1
671;UNIVERSIDADE ANHANGUERA;1
672;CENTRO UNIVERSITARIO FACENS;1
673;CENTRO UNIVERSITARIO DA GRANDE DOURADOS;1
674;CENTRO DE ENSINO SUPERIOR DO VALE SAO FRANCISCO;1
677;FACULDADES REUNIDAS DA ASCE;1
678;FACULDADE DE ODONTOLOGIA DO PLANALTO CENTRAL;0
679;FACULDADE DE REABILITACAO DO PLANALTO CENTRAL;0
680;FACULDADES INTEGRADAS DE PEDRO LEOPOLDO;0
681;FACULDADES INTEGRADAS ANGLOAMERICANO;0
682;FACULDADE DO NOROESTE DE MINAS;1
683;FACULDADE DE CIENCIAS ECONOMICAS DE COLATINA;0
684;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE COLATINA;0
685;FACULDADE DO BELO JARDIM;1
686;FACULDADE DE CIENCIAS APLICADAS DE LIMOEIRO;1
687;FACULDADE ESTADUAL DE FILOSOFIA CIENCIAS LETRAS UNIAO DA VITORIA;0
688;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;1
689;FACULDADE DE NUTRICAO E FONOAUDIOLOGIA;0
690;FACULDADE DE CIENCIAS CONTABEIS E ADMINISTR1S DE TAQUARA;0
691;FACULDADE DE EDUCACAO DE TAQUARA;0
692;FACULDADE DE PETROLINA;1
693;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;1
694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1
695;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE ITUMBIARA;0
696;FACULDADE DE CIENCIAS AGRARIAS DE ITUMBIARA;0
697;FACULDADE DE ADMINISTRACAO DE EMPRESAS DE ITUMBIARA;0
699;FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA;1
700;FACULDADE DE EDUCACAO DE ITABORAI;1
701;FACULDADES INTEGRADAS DE GARANHUNS;1
702;FACULDADE DE CIENCIAS E TECNOLOGIA PROFESSOR DIRSON MACIEL DE BARROS;1
703;FACULDADE DE FORMACAO DE PROFESSORES DE ARARIPINA;1
704;FACULDADE DE CIENCIAS AGRARIAS DE ARARIPINA;1
705;CENTRO UNIVERSITARIO SAO JOSE;1
706;FACULDADE DE ARTES DULCINA DE MORAES;1
707;CENTRO UNIVERSITARIO CENTRAL PAULISTA;1
708;INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;0
709;INSTITUTO DE CIENCIAS EXATAS;0
710;FACULDADE BETHENCOURT DA SILVA;0
711;FACULDADES REUNIDAS DE ADMINISTRACAO CIENCIAS CONTABEIS E ECONOMICAS DE PALMAS;0
712;CENTRO UNIVERSITARIO IBMR;1
713;ESCOLA SUPERIOR DE ESTATISTICA DA BAHIA;0
714;FACULDADE ESTADUAL DE FILOSOFIA CIENCIAS E LETRAS DE CORNELIO PROCOPIO;0
715;FAE CENTRO UNIVERSITARIO;1
716;FACULDADES INTEGRADAS DE BOTUCATU;1
717;FUNDACAO UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE;1
718;UNIVERSIDADE POTIGUAR;1
719;UNIVERSIDADE DO ESTADO DE MATO GROSSO CARLOS ALBERTO REYES MALDONADO UNEMAT;1
720;FACULDADE DE CIENCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO;1
721;FACULDADE DE ASSIS;1
722;ESCOLA DE EDUCACAO FISICA DE ASSIS;0
723;FACULDADE DE ADMINISTRACAO DE ASSIS;0
724;CENTRO UNIVERSITARIO FACEX;1
725;FACULDADE ESTADUAL DE FILOSOFIA CIENCIAS E LETRAS DE PARANAGUA;0
726;FACULDADE ESTADUAL DE FILOSOFIA CIENCIAS E LETRAS DE JACAREZINHO;0
727;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DO ALTO SAO FRANCISCO;1
728;FACULDADE DE CIENCIAS HUMANAS DE CURVELO;1
729;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE PRESIDENTE VENCESLAU;0
730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;1
734;FACULDADES INTEGRADAS MARIA IMACULADA;1
736;FACULDADE ANHANGUERA DE LINHARES;1
737;CENTRO UNIVERSITARIO SAO CAMILO;1
738;CENTRO UNIVERSITARIO TERESA D'AVILA;1
739;CENTRO UNIVERSITARIO SAO CAMILO ESPIRITO SANTO;1
740;FACULDADE DE CIENCIAS HUMANAS DE VITORIA;0
741;ESCOLA SUPERIOR DE SECRETARIADO DE PERNAMBUCO;0
742;FACULDADE DE ARQUITETURA E URBANISMO DE PERNAMBUCO;0
743;ESCOLA SUPERIOR DE ENSINO HELENA ANTIPOFF;0
744;FACULDADE DE ANICUNS;1
745;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SAO MANUEL;1
746;UNIVERSIDADE REGIONAL DO CARIRI;1
747;FACULDADE DE CIENCIAS HUMANAS DE IVAIPORA;0
749;CENTRO DE ENSINO SUPERIOR DO VALE DO PARNAIBA;1
750;UNIVERSIDADE DE GURUPI;1
751;FACULDADE DA ILHA;0
752;FACULDADE CATOLICA DE PARA DE MINAS;1
753;FACULDADE DE CIENCIAS HUMANAS DO SERTAO CENTRAL;1
754;CENTRO SUPERIOR UNA DE CATALAO;1
755;CENTRO DE ENSINO SUPERIOR DE JATAI;1
756;UNIVERSIDADE ESTADUAL DO PIAUI;1
757;CENTRO UNIVERSITARIO DA AMAZONIA;1
758;FACULDADE BRASILEIRA DE RECURSOS HUMANOS;0
759;FACULDADE DE CIENCIAS MEDICAS E PARAMEDICAS FLUMINENSE;0
760;FACULDADE DE CIENCIAS HUMANAS DE PERNAMBUCO;1
761;FACULDADE NACIONAL DE CURITIBA;0
762;FACULDADES INTEGRADAS DE FATIMA DO SUL;0
763;CENTRO UNIVERSITARIO DE GOIANIA;1
764;FACULDADE PINHEIRO GUIMARAES;0
767;INSTITUTO SUPERIOR DE INFORMATICA;0
768;FACULDADE DE ADMINISTRACAO DE NOVA ANDRADINA;0
769;FACULDADES INTEGRADAS DE NAVIRAI;1
770;FACULDADE DE EDUCACAO DE CACOAL;0
771;FACULDADE MARIA AUGUSTA RIBEIRO DAHER;0
773;FACULDADE DE ADMINISTRACAO E CIENCIAS CONTABEIS DE LINHARES;0
774;FACULDADE ALVORADA DE INFORMATICA E PROCESSAMENTO DE DADOS;0
775;FACULDADE ALVORADA DE EDUCACAO FISICA E DESPORTO;0
776;FACULDADE DE CIENCIAS CONTABEIS DE JEQUIE;0
777;FACULDADE DE EDUCACAO THEREZA PORTO MARQUES;0
778;FACULDADE INTEGRADA DOS VALES;0
779;FACULDADE DE PONTA PORA;1
780;UNIVERSIDADE DE CUIABA;1
781;FACULDADE ANHANGUERA DE RONDONOPOLIS;1
782;FACULDADE CUIABANA DE EDUCACAO E LETRAS;0
783;FACULDADE MATOGROSSENSE DE CIENCIAS CONTABEIS E ADMINISTR1 DE CUIABA;0
785;FACULDADE DE EDUCACAO DE TANGARA DA SERRA;1
788;FACULDADE DE RONDONIA;1
789;UNIVERSIDADE FEDERAL DE RORAIMA;1
790;FACULDADE ISRAELITA DE CIENCIAS DA SAUDE ALBERT EINSTEIN;1
791;FACULDADE SENAC DE TURISMO E HOTELARIA DE SAO PAULO;0
792;CENTRO UNIVERSITARIO DO ESTADO DO PARA;1
793;CENTRO UNIVERSITARIO ESTACIO DE SAO PAULO;1
794;CENTRO UNIVERSITARIO DE VARZEA GRANDE;1
795;FACULDADES INTEGRADAS DE DIAMANTINO;1
796;FACULDADE DE CIENCIAS SOCIAIS APLICADAS DO VALE DO SAO LOURENCO;1
797;FACULDADE FAVOO COOP;1
798;FACULDADES INTEGRADAS DE ARACRUZ;1
799;FACULDADE LEONARDO DA VINCI;0
800;FACULDADE DE EDUCACAO FISICA MONTENEGRO;0
801;FACULDADE MONTENEGRO;0
802;CENTRO UNIVERSITARIO UNICARIOCA;1
803;FACULDADE INTERACAO AMERICANA;0
809;FACULDADE DE DIREITO E CIENCIAS SOCIAIS DO LESTE DE MINAS FADILESTE;1
810;CENTRO TECNICOEDUCACIONAL SUPERIOR DO OESTE PARANAENSE;1
811;FACULDADES INTEGRADAS DE CASSILANDIA;0
817;FACULDADE BATISTA CARIOCA;0
818;FACULDADE DE ADMINISTRACAO DE MINEIROS;0
819;FACULDADE DE AGRONOMIA DE MINEIROS;0
820;FACULDADE DE CIENCIAS DA COMPUTACAO DE MINEIROS;0
821;FACULDADE DE PEDAGOGIA DE MINEIROS;0
822;ESCOLA SUPERIOR DE ESTUDOS EMPRESARIAIS E INFORMATICA;0
823;UNIVERSIDADE CEUMA;1
824;CENTRO UNIVERSITARIO DE GOIATUBA;1
825;FACULDADE PRESBITERIANA GAMMON;1
826;CENTRO UNIVERSITARIO DE DESENVOLVIMENTO DO CENTRO OESTE;1
827;FACULDADES UNIDAS DO VALE DO ARAGUAIA;0
828;FACULDADE DE SAO LOURENCO;1
829;UNIVERSIDADE ESTADUAL DO TOCANTINS;1
830;UNIVERSIDADE FEDERAL DO AMAPA;1
831;FACULDADE DE CIENCIAS HUMANAS DO VALE DO RIO GRANDE;0
832;FACULDADE ARQUIDIOCESANA DE CURVELO;1
833;FACULDADES INTEGRADAS DE ARIQUEMES;0
834;FACULDADE VARZEAGRANDENSE DE CIENCIAS HUMANAS;0
835;FACULDADE VARZEAGRANDENSE DE COMUNICACAO SOCIAL;0
837;FACULDADE DE CIENCIAS HUMANAS DE FORTALEZA;0
838;FACULDADE DE CIENCIAS TECNOLOGICAS DE FORTALEZA;1
839;FACULDADE VITORIANA DE CIENCIAS CONTABEIS;0
840;FACULDADE VITORIANA DE TECNOLOGIA;0
841;FACULDADE DE TURISMO GUARAPARI;0
843;FACULDADE DE CIENCIAS E TECNOLOGIA DE BIRIGUI;1
844;FACULDADE DE AGRONOMIA E ENGENHARIA FLORESTAL DE GARCA;0
845;FACULDADE DA FUNDACAO EDUCACIONAL ARACATUBA;1
846;FACULDADE DE ADMINISTRACAO DE TERESINA;0
847;FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS;0
848;FACULDADE PARAIBANA DE PROCESSAMENTO DE DADOS;0
849;FACULDADE JESUITA DE FILOSOFIA E TEOLOGIA;1
850;FACULDADE PRIMUS DE INFORMATICA;0
851;FACULDADE DE TECNOLOGIA EM PROCESSAMENTO DE DADOS DO LITORAL;0
852;FIAP CENTRO UNIVERSITARIO;1
859;FACULDADE REGIONAL SANTA CRUZ DE CURITIBA;0
860;FACULDADE DE CIENCIAS SOCIAIS DE ARAUCARIA;0
861;CENTRO DE ENSINO SUPERIOR DO AMAPA;1
862;CENTRO UNIVERSITARIO ESTACIO DE CAMPO GRANDE;1
864;FACULDADE DE DIREITO DE VARZEA GRANDE;0
866;FACULDADE DE INFORMATICA DE CUIABA;0
867;FACULDADE DE EDUCACAO CIENCIAS E LETRAS DE PONTA PORA;0
873;FACULDADES UNIFICADAS DE FOZ DO IGUACU;1
874;FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA;0
875;FACULDADE DE ESTUDOS SOCIAIS DE BARRA DO GARCAS;0
876;FACULDADE DE TECNOLOGIA DO VALE DO ARAGUAIA;0
877;FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUACU;0
878;CENTRO UNIVERSITARIO CATOLICA DO LESTE DE MINAS GERAIS;1
880;FACULDADE DE CIENCIAS E TECNOLOGIA DO PARANA;0
881;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS;1
882;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTORIO CARDASSI;1
886;FACULDADE DE HORTOLANDIA;1
887;FACULDADE CHRISTUS;0
888;FACULDADE BANDEIRANTES DE CIENCIAS EXATAS E HUMANAS;0
890;ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO;1
891;FACULDADE PITAGORAS;0
896;ESCOLA SUPERIOR DE TURISMO E HOTELARIA FLORIANOPOLIS;0
897;UNIAO DAS ESCOLAS SUPERIORES DO VALE DO IVAI;0
898;CENTRO UNIVERSITARIO UNISAN;1
899;FACULDADES INTEGRADAS DE RIO VERDE;0
900;FACULDADE UNIABRANGE;1
903;FACULDADE DE CIENCIAS SOCIAIS APLICADAS DO RIO DE JANEIRO;0
904;FACULDADE DE PROCESSAMENTO DE DADOS DE JOINVILLE;0
905;FACULDADE ESCOLA PAULISTA DE DIREITO;1
906;FACULDADE DE SUMARE;0
907;FACULDADE DE EDUCACAO E CIENCIAS GERENCIAIS DE INDAIATUBA;0
908;FACULDADE ALAGOANA DE ADMINISTRACAO;0
909;FACULDADE FERNANDA BICCHIERI;0
910;FACULDADE SANTA LUCIA;1
911;FACULDADES UNIDAS DE ITUMBIARA;0
912;FACULDADE COMPACTO DE CIENCIAS GERENCIAIS;0
913;FACULDADES INTEGRADAS DE PARANAIBA FIPAR;1
914;FACULDADE PARANAENSE DE ADMINISTRACAO;0
915;FACULDADE DE ADMINISTRACAO DE FATIMA DO SUL;1
916;FACULDADE ESTACIO DE TERESINA;1
917;FACULDADE DE CIENCIAS CONTABEIS DE NAVIRAI;0
918;CENTRO UNIVERSITARIO UNIVEL;1
922;FACULDADE REGES DE DRACENA;1
923;CENTRO UNIVERSITARIO SAO ROQUE;1
924;FACULDADE INTERLAGOS DE EDUCACAO E CULTURA;0
925;FACULDADE DE CIENCIAS GERENCIAIS DE VILHENA;0
926;CENTRO UNIVERSITARIO ANHANGUERA PITAGORAS UNOPAR DE CAMPO GRANDE;1
927;CENTRO DE ESTUDOS SUPERIORES DA AMAZONIA;0
929;INSTITUTO MANAUARA DE ENSINO SUPERIOR;0
930;FACULDADE DE EDUCACAO DE ALTA FLORESTA;0
934;FACULDADE SAO CARLOS;0
935;FACULDADE PAULISTA;0
939;FACULDADE CATOLICA DE ANAPOLIS;1
940;FACULDADES MAGSUL;1
941;FACULDADE DE EDUCACAO DE PORTO VELHO;0
944;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO;1
945;FACULDADE FUNORTE DE JANUARIA;1
950;UNIAO DE ENSINO SUPERIOR DE NOVA MUTUM;0
951;FACULDADES INTEGRADAS DE COXIM;0
952;UNIVERSIDADE SANTA CECILIA;1
953;UNIVERSIDADE METROPOLITANA DE SANTOS;1
954;FACULDADE SNA DIGITAL;1
955;FACULDADE DE FILOSOFIA NOSSA SENHORA IMACULADA CONCEICAO;0
959;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS;0
960;FACULDADE DE CIENCIAS CONTABEIS DE ALTA FLORESTA;0
961;FACULDADE GARCIA SILVEIRA;0
966;FACULDADE DE TURISMO SANTOS DUMONT;0
967;FACULDADE DE TECNOLOGIA DE TAQUARITINGA;1
968;FACULDADE DE TECNOLOGIA EM PROCESSAMENTO DE DADOS DE ANDRADINA;0
969;FACULDADE DE TURISMO FORMIGA;0
970;FACULDADE DE SERVICO SOCIAL DE CARATINGA;0
971;FACULDADE DE TECNOLOGIA E CIENCIAS DE CONSELHEIRO LAFAIETE;0
973;FACULDADE DE LUCELIA;0
975;FACULDADE DE FISIOTERAPIA DE CARATINGA;0
976;FACULDADES INTEGRADAS DE PONTA PORA;1
977;FACULDADE SAO CAMILO;0
980;FACULDADE DE ADMINISTRACAO DE GUARAPARI;0
983;FACULDADE PRUDENTE DE MORAES;0
984;FACULDADE DE EDUCACAO DE IVAIPORA;0
985;FACULDADE EVANGELICA DE RUBIATABA;1
986;FACULDADE DE EDUCACAO E CULTURA MONTESSORI;0
988;FACULDADE DE COMUNICACAO SOCIAL TAMOIOS;0
989;ESCOLA SUPERIOR EM MEIO AMBIENTE;1
990;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE CONGONHAS;0
991;FACULDADE SENAICETIQT;1
994;FACULDADE DE DUQUE DE CAXIAS;1
997;CENTRO UNIVERSITARIO DE BAURU;1
998;FACULDADE DE SERVICO SOCIAL DE BAURU;0
999;FACULDADE DE DIREITO DE BAURU;0
1001;FACULDADE DE CIENCIAS ECONOMICAS E ADMINISTR1S DE PRESIDENTE PRUDENTE;0
1002;FACULDADE DE DIREITO DE PRESIDENTE PRUDENTE;0
1003;FACULDADE DE SERVICO SOCIAL PRESIDENTE PRUDENTE;0
1012;FACULDADE DO SERTAO DO PAJEU;1
1013;FACULDADE SUDOESTE PAULISTANO;0
1014;INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO BOM JESUS IELUSC;1
1015;FACULDADE DE CIENCIAS CONTABEIS MACHADO DE ASSIS;0
1016;FACULDADE DE CIENCIAS HUMANAS DO VALE DO PIRANGA;0
1017;FACULDADE STEFANINI;0
1019;FACULDADE DE CIENCIAS E TECNOLOGIA DE UNAI FACTU;1
1021;FACULDADE DE CIENCIAS DE TIMBAUBA;1
1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;1
1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;1
1030;CENTRO UNIVERSITARIO IBMEC;1
1031;FACULDADE ANDRE DA SILVEIRA;0
1032;CENTRO UNIVERSITARIO SALESIANO DE SAO PAULO;1
1034;UNIAO DE ESCOLAS SUPERIORES DA FUNESO;0
1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;1
1038;FACULDADES INTEGRADAS DE TRES LAGOAS;1
1040;FACULDADES DE VALINHOS;0
1041;UNIVERSIDADE DO VALE DO TAQUARI;1
1042;UNIVERSIDADE POSITIVO;1
1043;CENTRO UNIVERSITARIO DA FUNDACAO HERMINIO OMETTO;1
1045;CENTRO UNIVERSITARIO ANHANGUERA;1
1046;UNIAO DAS FACULDADES DOS GRANDES LAGOS;1
1047;FACULDADE TECNOLOGICA PORTO ALEGRENSE;0
1048;FACULDADE CAMPOS ELISEOS;1
1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;1
1051;FACULDADE DA SEUNE;1
1052;FACULDADE ADVENTISTA DE ADMINISTRACAO DO NORDESTE;0
1053;CENTRO UNIVERSITARIO DE EXCELENCIA;1
1054;ESCOLA BAHIANA DE ADMINISTRACAO;0
1055;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DE SALVADOR;1
1058;CENTRO UNIVERSITARIO ESTACIO DA BAHIA;1
1059;FACULDADE MULTIVERSA DE FORTALEZA;1
1060;CENTRO UNIVERSITARIO DO INSTITUTO DE EDUCACAO SUPERIOR DE BRASILIA IESB;1
1061;FACULDADE PLANALTO DE ADMINISTRACAO E CIENCIAS ECONOMICAS;0
1063;FACULDADE DOCTUM DE VILA VELHA;1
1064;FACULDADE DOCTUM DE VITORIA;1
1065;FACULDADE DE CIENCIAS ECONOMICAS E ADMINISTRATIVAS DE VILA VELHA;0
1066;INSTITUTO DE ENSINO E PESQUISA OBJETIVO;0
1067;FACULDADE DE JUSSARA;1
1068;FACULDADE ALDETE MARIA ALVES;1
1069;CENTRO REGIONAL DE ESTUDOS EM CIENCIAS HUMANAS;0
1070;FACULDADE CNEC UNAI;1
1071;FACULDADE NOVA ROMA DE CAMPO GRANDE;1
1072;FACULDADE AFIRMATIVO;0
1075;CENTRO UNIVERSITARIO UNIESP;1
1076;FACULDADE CATOLICA DA PARAIBA;1
1077;CENTRO UNIVERSITARIO ESTACIO DO RECIFE;1
1078;CENTRO UNIVERSITARIO INTEGRADO DE CAMPO MOURAO;1
1079;FACULDADE MARINGA;1
1080;CENTRO UNIVERSITARIO ARTHUR SA EARP NETO;1
1081;FACULDADE DE ENGENHARIA DE RESENDE;1
1082;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;1
1084;CENTRO UNIVERSITARIO CNEC DE BENTO GONCALVES;1
1085;FACULDADE METODISTA CENTENARIO;1
1086;FACULDADE DE EDUCACAO DE COLORADO DO OESTE;0
1087;CENTRO UNIVERSITARIO APARICIO CARVALHO;1
